Date,Year,Landing,Management type,Group,Fishgear,#Fishers,Family,Name,Catch category,Commercial/noncomm.,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
11/8/2005,2005,kenyatta,Gear restriction and closure,6,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2005,2005,kenyatta,Gear restriction and closure,7,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,20,20,21,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2005,2005,kenyatta,Gear restriction and closure,8,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,26,25,22,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2005,2005,kenyatta,Gear restriction and closure,9,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,21,20,23,22,29,21,19,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2005,2005,mvuleni,Gear restriction,,,,Siganidae,Siganus sutor,Rabbitfish,,13,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2005,2005,Mwanyaza,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2005,2005,Mwanyaza,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,17,16,19,19,18,18,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2005,2005,Mwanyaza,Gear restriction,4,line,,Siganidae,Siganus sutor,Rabbitfish,,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2005,2005,Mwanyaza,Gear restriction,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,22,18,14,13,14,13,14,,,,,,,,,,,,,,,,,,,,,,,,,
16/5/2000,2005,Gazi,Ringnet and beach seine,1,Beach seine,12,Siganidae,Siganus sutor,Rabbitfish,,5,3,4,3,4,4,4,4,5,3,10,3,,,,,,,,,,,,,,,,,,,,
16/5/2000,2005,Gazi,Ringnet and beach seine,2,Beach seine,13,Siganidae,Siganus sutor,Rabbitfish,,18,18,17,14,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,
19/5/2005,2005,Mwaepe,Gear restriction,5,Spear,,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/5/2005,2005,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/5/2005,2005,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/5/2005,2005,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/5/2005,2005,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/5/2005,2005,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/5/2005,2005,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/8/2005,2005,kenyatta,Gear restriction and closure,6,net,,Siganidae,Siganus sutor,Rabbitfish,,14,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/8/2005,2005,kenyatta,Gear restriction and closure,6,net,,Siganidae,Siganus sutor,Rabbitfish,,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/8/2005,2005,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,21,22,14,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/8/2005,2005,kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/8/2005,2005,kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,24,23,24,23,19,22,23,23,21,21,19,,,,,,,,,,,,,,,,,,,,,
19/8/2005,2005,kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,19,19,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/3/2005,2005,Mwaepe,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,26,19,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/3/2005,2005,Mwaepe,Gear restriction,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/3/2005,2005,Mwaepe,Gear restriction,6,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,14,14,13,14,14,13,13,14,16,13,13,13,12,13,12,13,15,12,14,,,,,,,,,,,,
23/3/2005,2005,Mvuleni,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,20,19,22,21,22,25,22,19,23,16,20,14,13,,,,,,,,,,,,,,,,,,,
23/3/2005,2005,Mvuleni,Gear restriction,6,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,24,24,24,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,
23/3/2005,2005,Mvuleni,Gear restriction,7,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,14,10,10,11,14,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,11,line,,Siganidae,Siganus sutor,Rabbitfish,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,9,net,,Siganidae,Siganus sutor,Rabbitfish,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,10,net,,Siganidae,Siganus sutor,Rabbitfish,,18,19,19,21,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,12,net,,Siganidae,Siganus sutor,Rabbitfish,,24,23,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,13,net,,Siganidae,Siganus sutor,Rabbitfish,,26,26,27,23,23,24,21,24,19,21,19,24,23,25,21,21,22,21,19,21,20,19,20,23,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,20,20,20,23,19,20,19,20,19,17,18,18,24,21,20,15,19,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,20,15,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,25,28,19,25,28,22,24,26,24,,,,,,,,,,,,,,,,,,,,,,,
26/5/2005,2005,kenyatta,Gear restriction and closure,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/2/2000,2005,Gazi,Ringnet and beach seine,4,Ringnet,,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/2/2000,2005,Gazi,Ringnet and beach seine,5,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,8,8,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/2/2000,2005,Gazi,Ringnet and beach seine,6,chachacha,,Siganidae,Siganus sutor,Rabbitfish,,11,12,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/2/2000,2005,Gazi,Ringnet and beach seine,8,Chachacha,,Siganidae,Siganus sutor,Rabbitfish,,11,9,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/3/2005,2005,Mvuleni,Gear restriction,3,Spear,,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/3/2005,2005,Mvuleni,Gear restriction,4,Spear,,Siganidae,Siganus sutor,Rabbitfish,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/3/2005,2005,Mvuleni,Gear restriction,6,Spear,,Siganidae,Siganus sutor,Rabbitfish,,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/3/2005,2005,Mvuleni,Gear restriction,7,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,16,17,16,14,16,15,,,,,,,,,,,,,,,,,,,,,,,,,
31/3/2005,2005,Mvuleni,Gear restriction,9,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,13,13,12,15,12,15,16,14,16,26,,,,,,,,,,,,,,,,,,,,,,
31/3/2005,2005,Mvuleni,Gear restriction,17,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,23,23,23,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2006,2006,Marina,No restriction - mixed gear,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,12,10,18,24,23,27,18,16,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2006,2006,Marina,No restriction - mixed gear,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,15,15,16,17,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2006,2006,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,26,24,31,29,26,24,23,31,26,26,26,24,24,24,24,29,29,29,26,24,24,24,24,23,23,23,23,23,,,,
5/10/2006,2006,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,19,17,20,21,20,19,19,19,19,19,16,16,16,16,16,16,16,15,15,15,15,15,15,15,13,13,12,12,12,12,12,
5/10/2006,2006,Marina,No restriction - mixed gear,6,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,21,15,12,12,13,13,14,12,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2006,2006,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,14,13,14,14,16,15,15,16,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2006,2006,Marina,No restriction - mixed gear,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,19,18,19,19,17,16,19,14,16,16,18,16,14,16,,,,,,,,,,,,,,,,,,
6/9/2006,2006,Marina,No restriction - mixed gear,4,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,13,13,14,12,11,18,18,28,28,22,24,,,,,,,,,,,,,,,,,,,,,
6/10/2006,2006,kenyatta,Gear restriction and closure,1,net,,Siganidae,Siganus sutor,Rabbitfish,,25,23,24,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2006,2006,kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,20,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2006,2006,kenyatta,Gear restriction and closure,5,net,,Siganidae,Siganus sutor,Rabbitfish,,27,25,23,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2006,2006,kenyatta,Gear restriction and closure,6,line,,Siganidae,Siganus sutor,Rabbitfish,,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2006,2006,kenyatta,Gear restriction and closure,7,net,,Siganidae,Siganus sutor,Rabbitfish,,24,26,19,24,23,23,14,18,18,23,,,,,,,,,,,,,,,,,,,,,,
6/10/2006,2006,kenyatta,Gear restriction and closure,7,net,,Siganidae,Siganus sutor,Rabbitfish,,27,24,21,24,23,14,24,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2006,2006,kenyatta,Gear restriction and closure,8,net,,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2006,2006,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,14,13,12,15,21,24,27,28,28,,,,,,,,,,,,,,,,,,,,,,,
7/9/2006,2006,kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2006,2006,kenyatta,Gear restriction and closure,7,net,,Siganidae,Siganus sutor,Rabbitfish,,23,25,24,21,24,21,23,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2006,2006,Reef,No restriction,1,Beach seine,,siganidae,Siganus sutor,Rabbitfish,,11,15,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2006,2006,Reef,No restriction,2,Beach seine,,siganidae,Siganus sutor,Rabbitfish,,11,8,12,13,15,19,14,15,13,14,12,11,10,12,,,,,,,,,,,,,,,,,,
8/10/2006,2006,Reef,No restriction,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,24,19,18,21,21,14,14,13,12,11,,,,,,,,,,,,,,,,,,,,,,
8/23/2006,2006,Kuruwitu,Old Community closure,6,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,14,13,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2006,2006,Kuruwitu,Old Community closure,7,Net,7,Siganidae,Siganus sutor,Rabbitfish,,14,13,15,12,14,14,12,12,11,11,,,,,,,,,,,,,,,,,,,,,,
9/8/2006,2006,Msanakani,No restriction,2,Beach seine,22,Siganidae,Siganus sutor,Rabbitfish,,14,9,13,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2006,2006,Chale,Gear restriction,1,Spear,,Siganidae,Siganus sutor,Rabbitfish,,23,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2006,2006,Chale,Gear restriction,3,Spear,,Siganidae,Siganus sutor,Rabbitfish,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2006,2006,Chale,Gear restriction,10,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2006,2006,Chale,Gear restriction,11,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,11,13,12,14,14,15,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2006,2006,Chale,Gear restriction,12,net,,Siganidae,Siganus sutor,Rabbitfish,,24,21,19,24,24,25,25,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2006,2006,Kuruwitu,Old Community closure,1,Net,5,Siganidae,Siganus sutor,Rabbitfish,,15,17,18,18,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2006,2006,Mvuleni,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,14,15,12,17,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2006,2006,Mvuleni,Gear restriction,4,Spear,,Siganidae,Siganus sutor,Rabbitfish,,12,13,13,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2006,2006,Mvuleni,Gear restriction,8,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2006,2006,Mvuleni,Gear restriction,9,Spear,,Siganidae,Siganus sutor,Rabbitfish,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2006,2006,Gazi,Ringnet and beach seine,4,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,10,11,10,12,12,13,15,14,14,10,,,,,,,,,,,,,,,,,,,,,,
11/9/2006,2006,Gazi,Ringnet and beach seine,6,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,14,14,12,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2006,2006,Gazi,Ringnet and beach seine,7,Set net,,Siganidae,Siganus sutor,Rabbitfish,,14,14,13,14,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2006,2006,Gazi,Ringnet and beach seine,8,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,10,12,12,11,12,13,14,14,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2006,2006,Gazi,Ringnet and beach seine,9,Chachacha,,Siganidae,Siganus sutor,Rabbitfish,,24,24,18,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2006,2006,Kuruwitu,Old Community closure,1,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2006,2006,Kuruwitu,Old Community closure,7,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2006,2006,Kuruwitu,Old Community closure,4,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2006,2006,Kuruwitu,Old Community closure,5,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/8/2006,2006,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,17,16,15,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,
14/8/2006,2006,kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,14,14,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/8/2006,2006,kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,19,21,17,16,20,17,18,21,20,,,,,,,,,,,,,,,,,,,,,,
14/8/2006,2006,kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,18,19,14,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,
14/8/2006,2006,kenyatta,Gear restriction and closure,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,22,23,14,15,19,19,17,17,18,13,11,10,11,,,,,,,,,,,,,,,,,,,
15/8/2006,2006,Marina,No restriction - mixed gear,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,14,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/8/2006,2006,Marina,No restriction - mixed gear,4,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,22,26,23,22,18,17,15,,,,,,,,,,,,,,,,,,,,,,,,,
18/2/2006,2006,Marina,No restriction - mixed gear,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,16,15,19,16,15,19,19,15,17,,,,,,,,,,,,,,,,,,,,,,,
18/2/2006,2006,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,23,16,15,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/2/2006,2006,Marina,No restriction - mixed gear,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/2/2006,2006,Marina,No restriction - mixed gear,4,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2006,2006,Reef,No restriction,1,Beach seine,7,Siganidae,Siganus sutor,Rabbitfish,,13,13,13,13,13,13,13,13,15,15,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,11,10,11
20/11/2006,2006,Reef,No restriction,1,Beach seine,7,Siganidae,Siganus sutor,Rabbitfish,,12,13,13,13,13,13,13,14,13,13,13,13,13,13,14,,,,,,,,,,,,,,,,,
20/11/2006,2006,Reef,No restriction,2,Beach seine,11,Siganidae,Siganus sutor,Rabbitfish,,10,11,11,11,12,12,12,12,12,12,12,12,12,11,10,11,,,,,,,,,,,,,,,,
20/11/2006,2006,Reef,No restriction,3,Beach seine,14,Siganidae,Siganus sutor,Rabbitfish,,14,14,14,12,12,12,14,14,14,11,10,10,14,14,11,13,12,,,,,,,,,,,,,,,
20/11/2006,2006,Reef,No restriction,4,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2006,2006,Reef,No restriction,5,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2006,2006,Reef,No restriction,6,Gill net,2,Siganidae,Siganus sutor,Rabbitfish,,28,23,23,23,21,21,24,18,20,17,18,23,21,20,21,27,28,22,,,,,,,,,,,,,,
20/2/2006,2006,Mgwani,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,16,16,16,17,17,17,17,16,15,15,15,16,16,17,16,15,15,15,16,16,14,15,16,17,18,16,16,17,15,16,15,14
20/2/2006,2006,Mgwani,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,22,23,24,23,18,24,26,21,24,23,24,15,21,17,16,17,18,17,16,,,,,,,,,,,,,
20/2/2006,2006,Mgwani,Gear restriction,3,net,,Siganidae,Siganus sutor,Rabbitfish,,17,10,9,9,18,11,16,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2006,2006,kenyatta,Gear restriction and closure,1,Basket trap,2,Siganidae,Siganus sutor,Rabbitfish,,27,14,17,21,13,24,24,14,28,17,16,,,,,,,,,,,,,,,,,,,,,
21/11/2006,2006,kenyatta,Gear restriction and closure,3,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,22,24,17,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2006,2006,kenyatta,Gear restriction and closure,4,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,25,27,27,24,27,23,25,25,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2006,2006,kenyatta,Gear restriction and closure,6,net,1,Siganidae,Siganus sutor,Rabbitfish,,14,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2006,2006,kenyatta,Gear restriction and closure,7,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,18,21,22,21,21,20,22,21,21,,,,,,,,,,,,,,,,,,,,,,,
21/11/2006,2006,kenyatta,Gear restriction and closure,8,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,28,23,23,23,22,20,20,20,22,22,22,20,20,21,,,,,,,,,,,,,,,,,,
21/11/2006,2006,kenyatta,Gear restriction and closure,9,Gill net,2,Siganidae,Siganus sutor,Rabbitfish,,32,32,28,27,26,26,26,26,27,24,24,24,27,21,19,18,18,19,,,,,,,,,,,,,,
21/11/2006,2006,kenyatta,Gear restriction and closure,10,Gill net,3,Siganidae,Siganus sutor,Rabbitfish,,17,17,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2006,2006,Msanakani,No restriction,1,Beach seine,19,Siganidae,Siganus sutor,Rabbitfish,,15,15,16,13,13,8,8,8,7,9,5.5,5.5,5,5.5,5,5.5,5.5,5,,,,,,,,,,,,,,
22/8/2006,2006,Msanakani,No restriction,1,Beach seine,19,Siganidae,Siganus sutor,Rabbitfish,,15,14,15,12,13,12,12,13,12,14,13,14,,,,,,,,,,,,,,,,,,,,
22/8/2006,2006,Msanakani,No restriction,1,Beach seine,19,Siganidae,Siganus sutor,Rabbitfish,,7,6,7,6,7,5.5,5.5,6,6,7,7,6,6,5.5,6,7,7,5.5,6,6,6,5,5.5,4.5,7,6,6,,,,,
23/2/2006,2006,Chale,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,19,20,16,24,24,26,20,16,16,15,17,17,16,15,11,15,16,16,16,,,,,,,,,,,,
23/2/2006,2006,Chale,Gear restriction,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/2/2006,2006,Chale,Gear restriction,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,20,19,17,22,16,16,17,16,16,17,19,24,15,15,12,19,15,15,15,6,,,,,,,,,,,,
23/2/2006,2006,Chale,Gear restriction,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,14,15,13,15,10,12,13,21,,,,,,,,,,,,,,,,,,,,,,,,
24/11/06,2006,Kijangwani,Old Community closure,4,Net,4,Siganidae,Siganus sutor,Rabbitfish,,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/06,2006,Kijangwani,Old Community closure,6,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/7/2006,2006,kenyatta,Gear restriction and closure,5,net,,Siganidae,Siganus sutor,Rabbitfish,,18,19,22,18,19,18,18,18,19,,,,,,,,,,,,,,,,,,,,,,,
24/7/2006,2006,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,22,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/7/2006,2006,kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,22,24,17,16,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,
25/2/2006,2006,kenyatta,Gear restriction and closure,5,small net,,Siganidae,Siganus sutor,Rabbitfish,,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/2/2006,2006,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,18,15,15,16,15,15,,,,,,,,,,,,,,,,,,,,,,,,,
25/2/2006,2006,kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/2/2006,2006,kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,17,18,17,17,14,14,16,19,20,18,,,,,,,,,,,,,,,,,,,,,,
25/2/2006,2006,kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,22,23,17,18,19,22,20,,,,,,,,,,,,,,,,,,,,,,,,,
25/2/2006,2006,kenyatta,Gear restriction and closure,6,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,25,21,22,19,16,16,15,16,15,20,,,,,,,,,,,,,,,,,,,,,,
25/2/2006,2006,kenyatta,Gear restriction and closure,7,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,20,23,16,21,24,22,19,,,,,,,,,,,,,,,,,,,,,,,,,
25/7/2005,2006,Mwanyaza,Gear restriction,1,Spear gun,,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/7/2005,2006,Mwanyaza,Gear restriction,8,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/2/2006,2006,Chale,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,17,20,16,19,16,17,17,,,,,,,,,,,,,,,,,,,,,,,,,
27/2/2006,2006,Chale,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,25,21,19,31,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,
27/2/2006,2006,Chale,Gear restriction,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,24,23,24,24,23,20,25,26,21,22,23,20,21,,,,,,,,,,,,,,,,,,,
